date,S199,S200,S332B,S332BN,S332C,S332D,S332DX1,S12A,S12B,S12C,S12D,S333,S333N,S334,S343A,S343B,S344,S356,S333_T,S343B_T,S334_H,SWEVER4_stage,TSH_stage,NP62_stage,G620_water_level,NESRS1,NESRS2,S12A_T,S12B_T,S12C_T,S12D_T,S18C,NP205_rain,NP205_stage,NP205_PET,P33_rain,P33_stage,P33_PET
2021-01-12,225.29,0.0,497.4,260.26,621.95,442.25,123.33,529,450.0,583,1040,1589.7,0.0,289.32,216.87,294.21,171.18,0.0,8.38,9.7,8.24,2.72,2.84,4.17,7.44,7.99,7.89,10.12,10.19,10.24,10.26,179.0,0.0,7.037,0.75,0.0,7.457,0.75
2021-01-13,225.31,0.0,519.98,260.44,565.88,436.85,123.57,520,443.0,568,1030,1573.94,0.0,247.2,210.95,289.17,169.58,0.0,8.41,9.69,8.27,2.71,2.84,4.16,7.43,8.01,7.92,10.1,10.17,10.22,10.25,175.0,0.69,7.032,2.02,0.062,7.444,2.02
2021-01-14,225.49,0.0,531.99,264.79,628.42,440.32,124.46,522,444.0,564,1040,1566.98,0.0,239.89,210.03,287.47,167.98,0.0,8.44,9.7,8.3,2.73,2.86,4.16,7.43,8.04,7.97,10.1,10.19,10.24,10.27,192.0,0.06,7.068,1.78,0.159,7.451,1.78
2021-01-15,258.41,0.0,532.37,265.51,621.95,443.18,124.18,506,427.0,536,995,1585.55,0.0,234.8,206.92,283.65,166.38,0.0,8.45,9.68,8.32,2.73,2.85,4.15,7.42,8.05,7.99,10.07,10.15,10.2,10.22,181.0,0.01,7.045,3.01,0.0,7.438,3.01
2021-01-16,296.87,0.0,535.17,267.48,628.24,442.51,124.35,485,411.0,512,963,1601.37,0.0,244.33,196.8,278.03,164.78,0.0,8.47,9.66,8.35,2.72,2.83,4.14,7.4,8.06,8.0,10.02,10.1,10.15,10.18,192.0,0.0,7.025,2.78,0.0,7.422,2.78
2021-01-17,296.59,0.0,527.81,264.16,628.18,441.6,124.64,470,397.0,488,932,1585.02,0.0,273.25,192.37,270.44,163.18,0.0,8.47,9.64,8.33,2.71,2.82,4.12,7.39,8.06,8.01,9.99,10.06,10.11,10.13,175.0,0.0,7.004,2.09,0.0,7.406,2.09
2021-01-18,296.49,0.0,527.34,263.89,622.74,439.46,124.44,459,386.0,469,906,1582.19,0.0,261.22,185.14,266.78,161.58,0.0,8.47,9.62,8.34,2.71,2.81,4.11,7.38,8.06,8.02,9.96,10.03,10.08,10.11,171.0,0.01,6.988,2.37,0.0,7.395,2.37
2021-01-19,296.27,0.0,525.4,264.0,623.99,430.34,123.82,449,377.0,452,887,1538.57,2.55,275.81,178.75,264.61,159.98,0.0,8.48,9.6,8.33,2.7,2.8,4.1,7.36,8.06,8.03,9.94,10.01,10.06,10.08,160.0,0.0,6.974,3.46,0.0,7.383,3.46
2021-01-20,295.34,0.0,530.08,265.22,602.88,402.44,122.77,442,373.0,453,940,597.01,0.0,152.15,179.02,261.32,153.36,0.0,8.26,9.59,8.27,2.69,2.79,4.07,7.35,8.06,8.03,9.93,10.01,10.09,10.18,159.0,0.0,6.959,3.33,0.0,7.369,3.33
2021-01-21,295.89,0.0,525.55,264.4,598.6,443.19,125.83,446,380.0,467,1010,0.0,9.06,63.09,180.86,262.72,147.33,2.41,8.14,9.58,8.14,2.69,2.78,4.06,7.34,8.05,7.99,9.93,10.04,10.15,10.25,188.0,0.0,6.945,3.48,0.0,7.36,3.48
2021-01-22,209.9,96.82,531.07,265.03,506.76,442.83,126.27,199,385.0,464,1020,4.17,0.0,0.0,184.39,265.89,145.5,0.0,8.08,9.59,8.08,2.69,2.78,4.05,7.33,8.02,7.95,9.32,10.05,10.16,10.26,176.0,0.0,6.932,3.14,0.0,7.348,3.14
2021-01-23,154.12,151.58,530.1,265.57,500.91,441.78,126.94,0,396.0,463,1020,0.0,0.0,0.0,196.21,278.22,143.68,0.0,8.02,9.6,8.02,2.69,2.77,4.04,7.32,7.98,7.91,8.7,10.1,10.18,10.26,146.0,0.0,6.925,2.93,0.0,7.34,2.93
2021-01-24,150.65,163.93,530.38,265.69,485.89,442.22,127.52,0,399.0,457,1010,52.48,0.0,0.0,208.21,283.43,141.85,0.0,7.98,9.6,7.98,2.69,2.76,4.02,7.31,7.95,7.87,8.65,10.11,10.18,10.26,154.0,0.0,6.911,2.65,0.0,7.33,2.65
2021-01-25,150.73,150.97,522.33,264.9,486.58,438.39,127.91,0,396.0,445,995,34.72,73.94,0.0,214.12,285.88,140.02,0.0,7.96,9.61,7.95,2.68,2.76,4.01,7.31,7.92,7.83,8.64,10.11,10.18,10.25,154.0,0.0,6.897,2.86,0.0,7.323,2.86
2021-01-26,150.81,150.98,507.4,244.02,505.75,439.42,128.21,0,392.0,431,973,110.48,140.72,0.0,213.53,285.2,138.2,0.0,7.95,9.61,7.94,2.67,2.75,3.99,7.29,7.89,7.8,8.62,10.11,10.16,10.22,169.0,0.01,6.881,3.66,0.0,7.315,3.66
2021-01-27,150.77,181.29,524.21,257.69,488.18,441.7,128.13,0,384.0,416,945,214.31,209.78,0.0,212.61,285.15,136.37,0.17,7.95,9.6,7.95,2.65,2.74,3.98,7.29,7.87,7.78,8.62,10.09,10.13,10.18,168.0,0.0,6.86,3.21,0.01,7.303,3.21
2021-01-28,150.79,159.44,524.65,257.9,437.67,441.71,128.87,0,380.0,410,911,440.8,473.25,0.0,98.8,139.01,137.78,0.0,7.98,9.48,7.98,2.63,2.73,3.97,7.29,7.86,7.77,8.61,10.07,10.12,10.16,145.0,0.0,6.838,3.33,0.0,7.291,3.33
2021-01-29,150.96,150.83,531.82,265.91,412.16,442.87,130.04,0,226.0,404,880,673.52,421.69,0.0,0.0,0.0,139.47,0.0,8.2,9.02,8.06,2.6,2.71,3.95,7.27,7.84,7.75,8.57,10.05,10.08,10.07,141.0,0.0,6.813,3.79,0.0,7.271,3.79
2021-01-30,150.97,150.78,535.28,267.54,411.51,442.43,130.19,0,78.0,398,846,890.61,569.56,0.0,0.0,0.0,138.78,0.0,8.26,8.95,8.13,2.59,2.7,3.93,7.26,7.84,7.77,8.52,8.98,10.06,10.04,143.0,0.0,6.792,3.18,0.0,7.258,3.18
2021-01-31,150.88,173.98,531.64,266.22,411.75,442.0,130.18,0,79.0,393,834,894.86,509.23,0.0,0.0,0.0,138.09,0.0,8.27,8.9,8.17,2.58,2.69,3.92,7.26,7.84,7.79,8.49,8.92,10.03,10.02,140.0,0.0,6.774,2.39,0.0,7.246,2.39
2021-02-01,150.8,185.36,534.43,267.98,357.67,417.28,151.86,0,33.0,392,830,914.26,489.05,0.0,0.0,0.0,137.41,74.41,8.27,8.88,8.23,2.57,2.68,3.91,7.25,7.86,7.83,8.5,9.03,10.02,10.01,128.0,0.03,6.76,3.33,0.1,7.242,3.33
2021-02-02,150.87,179.28,442.5,265.81,352.1,437.02,205.36,0,0.0,397,841,374.73,762.56,0.0,0.0,0.0,136.72,128.07,8.27,8.85,8.2,2.55,2.66,3.9,7.23,7.86,7.84,8.48,8.91,10.02,10.01,117.0,0.0,6.758,3.89,0.0,7.227,3.89
2021-02-03,150.86,174.59,399.08,266.56,322.68,414.94,190.93,0,0.0,387,810,0.0,1241.29,0.0,0.0,0.0,133.05,133.51,8.36,8.83,8.23,2.54,2.65,3.88,7.22,7.86,7.85,8.48,8.89,9.99,9.98,126.0,0.0,6.736,4.07,0.02,7.208,4.07
2021-02-04,150.97,150.91,274.35,184.78,275.19,442.54,205.11,0,0.0,376,787,0.0,1225.55,0.0,0.0,0.0,131.04,133.52,8.37,8.82,8.25,2.53,2.64,3.86,7.21,7.87,7.86,8.46,8.87,9.95,9.94,151.0,0.0,6.7139999999999995,2.93,0.0,7.197,2.93
2021-02-05,151.03,151.98,0.0,0.0,361.1,568.03,341.02,0,0.0,372,777,36.44,1043.02,0.0,0.0,0.0,131.32,131.76,8.37,8.8,8.24,2.52,2.63,3.84,7.2,7.88,7.87,8.43,8.86,9.92,9.92,142.0,0.0,6.692,3.21,0.01,7.188,3.21
2021-02-06,151.27,160.02,0.0,0.0,354.94,567.36,337.84,0,0.0,377,783,420.48,594.5,0.0,0.0,0.0,131.6,171.66,8.27,8.8,8.2,2.53,2.64,3.83,7.19,7.89,7.88,8.42,8.85,9.92,9.92,140.0,0.0,6.67,2.11,0.15,7.19,2.11
2021-02-07,189.7,224.64,0.0,0.0,352.29,566.18,336.42,0,0.0,373,772,461.14,587.22,0.0,0.0,0.0,131.88,265.2,8.29,8.79,8.23,2.54,2.66,3.82,7.19,7.91,7.9,8.42,8.85,9.91,9.91,116.0,0.0,6.648,2.3,0.0,7.194,2.3
2021-02-08,150.99,224.61,0.0,0.0,351.98,548.79,334.72,0,0.0,384,793,209.0,523.53,0.0,0.0,0.0,132.16,265.13,8.27,8.78,8.23,2.54,2.65,3.81,7.19,7.95,7.94,8.42,8.85,9.94,9.94,191.0,0.0,6.6259999999999994,2.88,0.81,7.231,2.88
2021-02-09,151.03,224.79,0.0,0.0,352.61,568.15,336.9,0,0.0,388,794,198.9,535.66,0.0,0.0,0.0,132.44,266.2,8.26,8.78,8.2,2.54,2.64,3.8,7.19,7.96,7.95,8.43,8.84,9.93,9.93,188.0,0.0,6.604,3.46,0.0,7.228,3.46
2021-02-10,151.01,224.76,0.0,0.0,352.84,559.89,336.11,0,0.0,381,770,466.61,558.28,0.0,0.0,0.0,132.72,266.89,8.28,8.78,8.21,2.53,2.64,3.8,7.18,7.95,7.94,8.43,8.84,9.91,9.91,172.0,0.0,6.582,3.59,0.0,7.213,3.59
2021-02-11,150.94,224.71,0.0,0.0,350.4,554.76,335.74,0,0.0,363,725,799.96,578.71,0.0,0.0,0.0,133.0,267.17,8.39,8.77,8.28,2.53,2.63,3.79,7.17,7.94,7.93,8.42,8.82,9.84,9.82,195.0,0.0,6.56,3.1,0.0,7.201,3.1
2021-02-12,150.89,225.1,0.0,0.0,352.74,558.25,336.49,0,0.0,350,693,803.19,711.24,0.0,0.0,0.0,133.28,265.59,8.46,8.76,8.32,2.53,2.63,3.77,7.16,7.94,7.95,8.39,8.8,9.79,9.77,155.0,0.0,6.543,3.14,0.0,7.19,3.14
2021-02-13,150.85,224.98,0.0,0.0,354.05,542.9,333.49,0,0.0,341,671,787.59,711.41,0.0,0.0,0.0,133.56,265.69,8.48,8.75,8.35,2.53,2.62,3.76,7.15,7.94,7.97,8.38,8.78,9.76,9.73,164.0,0.06,6.525,3.35,0.0,7.18,3.35
2021-02-14,150.75,224.86,0.0,0.0,349.36,464.57,277.68,0,0.0,334,654,777.46,701.66,0.0,0.0,0.0,133.84,265.68,8.48,8.75,8.36,2.52,2.62,3.75,7.15,7.95,7.99,8.38,8.77,9.72,9.7,151.0,0.0,6.504,3.79,0.0,7.169,3.79
2021-02-15,117.09,187.06,0.0,0.0,351.96,515.84,294.45,0,0.0,328,638,768.67,693.59,0.0,0.0,0.0,134.12,261.84,8.49,8.74,8.36,2.52,2.61,3.74,7.13,7.96,7.99,8.37,8.75,9.7,9.67,161.0,0.0,6.484,3.78,0.0,7.157,3.78
2021-02-16,169.35,184.06,0.36,0.0,352.89,566.98,339.76,0,0.0,328,637,721.13,692.2,0.0,0.0,0.0,134.4,258.61,8.49,8.74,8.37,2.56,2.64,3.72,7.13,7.96,8.02,8.4,8.74,9.68,9.66,183.0,0.07,6.455,2.07,0.0,7.146,2.07
2021-02-17,206.66,225.0,175.19,118.51,335.8,539.08,333.94,0,0.0,334,646,643.02,682.04,0.0,0.0,0.0,133.63,253.84,8.47,8.74,8.35,2.62,2.71,3.73,7.13,7.98,8.04,8.47,8.74,9.69,9.68,246.0,0.0,6.44,3.7,0.14,7.155,3.7
2021-02-18,157.31,225.14,239.07,185.39,354.81,525.93,334.13,0,0.0,329,632,863.83,485.46,0.0,0.0,0.0,129.24,263.55,8.48,8.73,8.36,2.62,2.7,3.73,7.11,7.98,8.04,8.5,8.73,9.67,9.65,208.0,0.0,6.411,3.42,0.0,7.146,3.42
2021-02-19,151.38,225.21,182.62,136.25,341.76,569.69,340.56,0,0.0,326,629,721.68,631.81,0.0,0.0,0.0,124.39,263.15,8.48,8.72,8.37,2.61,2.69,3.73,7.1,7.98,8.04,8.48,8.72,9.67,9.64,190.0,0.0,6.385,3.78,0.0,7.138,3.78
2021-02-20,151.3,225.16,132.78,132.78,355.01,569.21,340.96,0,0.0,325,628,719.89,628.76,0.0,0.0,0.0,119.31,266.55,8.48,8.72,8.36,2.59,2.69,3.72,7.09,7.98,8.04,8.35,8.49,9.66,9.64,163.0,0.0,6.355,3.74,0.0,7.124,3.74
2021-02-21,151.13,225.05,132.57,132.57,353.0,569.34,341.19,0,0.0,321,620,607.46,593.21,0.0,0.0,0.0,113.97,265.58,8.47,8.71,8.3,2.58,2.68,3.7,7.09,7.97,8.03,8.33,8.71,9.65,9.63,127.0,0.0,6.332,3.38,0.0,7.109,3.38
2021-02-22,151.03,208.89,111.69,111.69,319.13,538.51,316.61,0,0.0,310,600,680.51,657.91,0.0,0.0,0.0,113.42,302.41,8.47,8.7,8.33,2.57,2.67,3.69,7.07,7.97,8.02,8.34,8.71,9.61,9.59,178.0,0.0,6.311,3.44,0.0,7.098,3.44
2021-02-23,151.18,187.24,242.96,166.65,281.86,568.58,342.07,0,0.0,303,591,701.64,675.22,0.0,0.0,0.0,114.66,266.65,8.47,8.7,8.35,2.57,2.68,3.67,7.07,7.96,8.03,8.32,8.66,9.59,9.57,201.0,0.1,6.3,3.03,0.01,7.095,3.03
2021-02-24,181.19,212.78,215.24,83.05,314.62,561.95,340.79,0,0.0,298,580,696.89,675.03,0.0,0.0,0.0,113.55,202.65,8.47,8.69,8.35,2.58,2.68,3.66,7.06,7.96,8.03,8.32,8.5,9.58,9.56,171.0,0.0,6.291,3.5,1.23,7.111,3.5
2021-02-25,224.83,225.05,232.15,99.86,354.69,560.78,340.71,0,0.0,292,572,690.55,687.61,0.0,0.0,0.0,112.44,266.97,8.47,8.69,8.36,2.58,2.68,3.66,7.05,7.97,8.03,8.35,8.5,9.55,9.54,148.0,0.0,6.273,4.28,0.0,7.103,4.28
2021-02-26,189.76,224.77,134.3,0.0,354.97,566.93,341.55,0,0.0,285,558,681.68,678.99,0.0,0.0,0.0,111.33,265.06,8.47,8.68,8.35,2.58,2.67,3.64,7.03,7.96,8.03,8.31,8.49,9.53,9.51,208.0,0.0,6.256,4.28,0.0,7.083,4.28
2021-02-27,151.03,224.94,134.41,0.0,354.91,567.2,341.52,0,0.0,278,542,673.48,669.8,0.0,0.0,0.0,110.22,266.81,8.48,8.67,8.33,2.57,2.66,3.62,7.03,7.95,8.03,8.29,8.49,9.5,9.48,224.0,0.0,6.236,4.22,0.0,7.071,4.22
2021-02-28,150.98,224.84,100.5,0.0,352.1,567.34,341.96,0,0.0,270,527,666.13,661.37,0.0,0.0,0.0,109.11,266.8,8.47,8.67,8.32,2.57,2.65,3.61,7.01,7.95,8.02,8.28,8.48,9.47,9.44,201.0,0.0,6.22,3.91,0.0,7.057,3.91
2021-03-01,151.02,200.39,1.33,0.0,352.8,563.46,342.38,0,0.0,87,519,711.67,668.78,0.0,0.0,0.0,104.08,264.92,8.46,8.66,8.33,2.56,2.64,3.6,6.99,7.94,8.02,8.27,8.46,9.05,9.43,191.0,0.0,6.202,4.11,0.0,7.044,4.11
2021-03-02,151.19,182.64,0.0,0.0,352.39,559.61,341.91,0,0.0,0,511,746.94,669.36,0.0,0.0,0.0,97.3,265.13,8.47,8.66,8.34,2.56,2.63,3.58,6.99,7.93,8.02,8.26,8.35,8.65,9.42,181.0,0.0,6.182,4.19,0.0,7.033,4.19
2021-03-03,116.57,135.03,117.0,59.21,351.33,402.85,313.16,0,0.0,0,497,755.64,696.21,0.0,0.0,0.0,93.03,327.17,8.47,8.65,8.38,2.54,2.62,3.53,6.97,7.93,8.02,8.33,8.29,8.54,9.39,176.0,0.0,6.159,3.31,0.0,7.019,3.31
2021-03-04,76.52,76.58,160.32,76.97,353.19,248.33,295.88,0,0.0,0,489,666.43,697.11,0.0,0.0,0.0,88.75,399.98,8.48,8.65,8.36,2.52,2.61,3.52,6.95,7.92,8.02,8.26,8.25,8.49,9.37,180.0,0.0,6.126,3.44,0.0,7.001,3.44
2021-03-05,76.54,76.56,0.0,0.0,355.28,248.72,301.67,0,0.0,0,482,657.47,692.5,0.0,0.0,0.0,84.48,397.7,8.48,8.64,8.35,2.51,2.6,3.5,6.95,7.91,8.01,8.24,8.23,8.46,9.36,178.0,0.0,6.093,4.41,0.0,6.987,4.41
2021-03-06,76.5,76.54,0.0,0.0,355.09,249.76,304.83,0,0.0,0,492,529.21,663.5,0.0,0.0,0.0,80.21,399.83,8.48,8.63,8.36,2.5,2.59,3.49,6.93,7.9,8.01,8.23,8.21,8.44,9.34,179.0,0.69,6.098,2.5,0.26,6.982,2.5
2021-03-07,76.5,76.51,0.0,0.0,352.18,249.42,307.72,0,0.0,0,535,414.22,678.96,0.0,0.0,0.0,75.94,399.89,8.46,8.66,8.36,2.48,2.58,3.49,6.95,7.96,8.06,8.29,8.24,8.47,9.46,174.0,0.0,6.187,4.65,0.01,6.996,4.65
2021-03-08,39.94,76.5,0.0,0.0,352.11,249.56,310.73,0,0.0,0,520,454.32,690.97,0.0,0.0,0.0,52.55,398.72,8.46,8.65,8.33,2.46,2.56,3.48,6.93,7.95,8.04,8.26,8.21,8.44,9.43,137.0,0.0,6.161,3.21,0.0,6.98,3.21
2021-03-09,0.0,72.98,0.0,0.0,354.9,248.83,312.62,0,0.0,0,505,491.57,695.05,0.0,0.0,0.0,0.0,397.04,8.47,8.64,8.32,2.45,2.55,3.46,6.91,7.94,8.03,8.25,8.2,8.42,9.4,137.0,0.0,6.131,3.7,0.0,6.967,3.7
2021-03-10,0.0,76.55,0.0,0.0,342.94,249.63,285.39,0,0.0,0,492,507.74,691.5,0.0,0.0,0.0,0.0,398.53,8.47,8.64,8.32,2.43,2.54,3.45,6.91,7.92,8.02,8.23,8.19,8.4,9.37,148.0,0.02,6.1,3.01,0.02,6.958,3.01
2021-03-11,0.0,76.49,0.0,0.0,277.01,252.82,253.74,0,0.0,0,483,533.76,673.99,0.0,0.0,0.0,0.0,398.45,8.49,8.63,8.33,2.41,2.53,3.43,6.89,7.92,8.02,8.23,8.19,8.4,9.35,121.0,0.01,6.081,3.91,0.01,6.951,3.91
2021-03-12,0.0,76.61,0.0,0.0,273.41,250.87,254.83,0,0.0,0,470,592.32,668.28,0.0,0.0,0.0,0.0,400.17,8.47,8.62,8.34,2.39,2.51,3.42,6.88,7.91,8.02,8.22,8.18,8.39,9.33,104.0,0.0,6.053,4.34,0.0,6.94,4.34
2021-03-13,0.0,76.75,0.0,0.0,229.48,251.01,256.17,0,0.0,0,454,634.44,668.19,0.0,0.0,0.0,0.0,400.0,8.48,8.61,8.35,2.37,2.5,3.41,6.87,7.91,8.01,8.21,8.18,8.37,9.3,100.0,0.0,6.022,4.47,0.0,6.928,4.47
2021-03-14,0.0,73.24,0.0,0.0,166.77,251.02,256.98,0,0.0,0,441,625.17,661.23,0.0,0.0,0.0,0.0,399.27,8.46,8.61,8.34,2.36,2.49,3.39,6.85,7.9,8.01,8.19,8.17,8.36,9.28,179.0,0.0,5.995,4.43,0.0,6.918,4.43
2021-03-15,0.0,0.0,0.0,0.0,137.72,250.98,257.91,0,0.0,0,426,658.75,652.99,0.0,0.0,0.0,0.0,394.05,8.47,8.6,8.33,2.35,2.47,3.38,6.85,7.89,8.01,8.18,8.16,8.36,9.25,197.0,0.0,5.963,4.28,0.0,6.908,4.28
2021-03-16,0.0,0.46,0.0,0.0,145.06,250.69,258.96,0,0.0,0,412,655.89,644.79,0.0,0.0,0.0,0.0,399.27,8.46,8.59,8.33,2.334166666666667,2.46,3.36,6.83,7.88,8.01,8.16,8.16,8.35,9.22,161.0,0.0,5.922,4.37,0.0,6.896,4.37
2021-03-17,37.89,0.0,0.0,0.0,89.53,250.19,259.86,0,0.0,0,397,671.53,646.51,0.0,0.0,0.0,0.0,400.12,8.46,8.58,8.34,2.3183333333333334,2.44,3.34,6.81,7.88,8.0,8.15,8.15,8.33,9.18,155.0,0.0,5.869,4.41,0.0,6.883,4.41
2021-03-18,76.76,0.0,0.0,0.0,62.97,251.25,261.02,0,0.0,0,383,662.58,637.98,0.0,0.0,0.0,0.0,399.1,8.45,8.58,8.34,2.3025,2.43,3.33,6.81,7.87,8.0,8.13,8.14,8.33,9.14,118.0,0.0,5.815,4.39,0.0,6.871,4.39
2021-03-19,76.75,0.0,0.0,0.0,0.0,173.47,180.47,0,0.0,0,371,697.67,679.16,0.0,0.0,0.0,0.0,398.35,8.44,8.57,8.35,2.2866666666666666,2.41,3.3,6.79,7.86,8.0,8.12,8.14,8.32,9.12,58.7,0.06,5.775,3.21,0.03,6.863,3.21
2021-03-20,76.77,0.0,0.0,0.0,0.0,186.6,187.79,0,0.0,0,355,701.07,708.73,0.0,0.0,0.0,0.0,400.14,8.48,8.56,8.36,2.2708333333333335,2.4,3.28,6.79,7.86,8.0,8.11,8.13,8.31,9.07,55.64,0.0,5.723,3.61,0.0,6.848,3.61
2021-03-21,76.74,0.0,0.0,0.0,0.0,157.1,173.09,0,0.0,0,345,688.66,718.69,0.0,0.0,0.0,0.0,399.24,8.48,8.55,8.36,2.255,2.38,3.26,6.77,7.85,7.99,8.08,8.12,8.3,9.04,52.58,0.0,5.657,3.76,0.0,6.836,3.76
2021-03-22,76.69,0.0,0.0,0.0,0.0,66.36,69.61,0,0.0,0,336,668.27,728.51,0.0,0.0,0.0,0.0,396.36,8.47,8.54,8.35,2.2391666666666667,2.36,3.24,6.76,7.84,7.99,8.06,8.11,8.29,9.01,49.52,0.0,5.583,3.68,0.0,6.823,3.68
2021-03-23,76.63,0.0,0.0,0.0,0.0,93.47,69.34,0,0.0,0,339,424.88,689.85,0.0,0.0,0.0,0.0,398.42,8.39,8.53,8.32,2.2233333333333336,2.35,3.22,6.75,7.84,7.99,8.05,8.1,8.28,9.04,46.46,0.0,5.524,4.67,0.0,6.814,4.67
2021-03-24,76.57,0.0,0.0,0.0,0.0,88.75,70.55,0,0.0,0,351,101.59,607.81,0.0,0.0,0.0,0.0,400.11,8.28,8.52,8.23,2.2075,2.33,3.21,6.74,7.83,7.99,8.04,8.1,8.28,9.08,43.4,0.0,5.468,4.67,0.0,6.803,4.67
2021-03-25,76.51,0.0,0.0,0.0,0.0,68.51,72.69,0,0.0,0,349,127.74,625.23,0.0,0.0,0.0,0.0,400.1,8.26,8.52,8.18,2.191666666666667,2.32,3.19,6.73,7.83,7.96,8.02,8.1,8.28,9.07,41.1,0.0,5.41,4.54,0.0,6.795,4.54
2021-03-26,76.48,0.0,0.0,0.0,0.0,68.0,76.77,0,0.0,0,338,301.31,622.31,0.0,0.0,0.0,0.0,400.02,8.27,8.51,8.18,2.1758333333333333,2.3,3.17,6.72,7.81,7.94,8.01,8.09,8.27,9.02,68.3,0.0,5.335,4.93,0.0,6.783,4.93
2021-03-27,32.69,0.0,0.0,0.0,0.0,68.0,79.83,0,0.0,0,328,355.9,612.8,0.0,0.0,0.0,0.0,400.12,8.26,8.5,8.17,2.16,2.29,3.15,6.7,7.79,7.91,8.0,8.08,8.27,8.99,33.0,0.0,5.263,5.25,0.0,6.771,5.25
2021-03-28,0.0,0.0,0.0,0.0,0.0,41.45,72.26,0,0.0,0,319,416.7,617.01,0.0,0.0,0.0,0.0,399.77,8.26,8.49,8.17,2.15,2.27,3.13,6.7,7.77,7.89,7.99,8.07,8.26,8.97,20.5,0.0,5.194,4.43,0.0,6.758,4.43
2021-03-29,0.0,0.0,7.66,7.66,0.0,17.37,27.7,0,0.0,0,308,489.27,619.2,0.0,0.0,0.0,0.0,393.93,8.27,8.48,8.18,2.15,2.25,3.13,6.68,7.76,7.88,7.98,8.07,8.25,8.93,-21.4,0.01,5.119,4.32,0.0,6.747,4.32
2021-03-30,0.0,0.0,0.0,0.0,0.0,9.72,0.0,0,0.0,0,296,486.36,604.37,0.0,0.0,0.0,0.0,399.8,8.27,8.47,8.17,2.13,2.24,3.12,6.68,7.75,7.87,7.98,8.06,8.24,8.89,0.19,0.01,5.042,4.97,0.0,6.734,4.97
2021-03-31,0.0,0.0,0.0,0.0,0.0,45.17,0.0,0,0.0,0,286,493.8,596.8,0.0,0.0,0.0,0.0,365.79,8.24,8.45,8.16,2.12,2.22,3.11,6.66,7.73,7.87,7.98,8.05,8.23,8.84,-10.2,0.0,4.968,4.62,0.0,6.72,4.62
2021-04-01,15.01,0.0,0.0,0.0,0.0,220.47,0.0,0,0.0,0,277,487.73,601.7,0.0,0.0,0.0,0.0,263.81,8.21,8.44,8.15,2.12,2.21,3.09,6.65,7.72,7.84,7.97,8.04,8.22,8.81,-53.0,0.1,4.906,3.98,0.04,6.709,3.98
2021-04-02,76.67,0.0,0.0,0.0,12.2,250.3,0.0,0,0.0,0,271,481.67,592.55,0.0,0.0,0.0,0.0,266.27,8.21,8.43,8.12,2.11,2.19,3.06,6.65,7.73,7.84,7.94,8.03,8.22,8.79,-27.9,0.0,4.858,5.12,0.0,6.696,5.12
2021-04-03,76.64,0.0,0.0,0.0,0.0,250.05,0.0,0,0.0,0,259,470.47,580.69,0.0,0.0,0.0,0.0,262.6,8.19,8.41,8.09,2.08,2.17,3.04,6.63,7.71,7.82,7.9,8.01,8.2,8.75,-23.7,0.0,4.777,3.93,0.0,6.677,3.93
2021-04-04,76.62,0.0,0.0,0.0,0.0,250.03,0.0,0,0.0,0,249,465.34,575.85,0.0,0.0,0.0,0.0,266.03,8.17,8.4,8.08,2.05,2.15,3.01,6.61,7.69,7.8,7.88,8.0,8.2,8.72,-43.4,0.0,4.712,4.99,0.0,6.664,4.99
2021-04-05,76.61,0.0,0.0,0.0,0.0,251.05,0.0,0,0.0,0,240,457.03,567.31,0.0,0.0,0.0,0.0,265.93,8.16,8.38,8.07,2.03,2.13,2.99,6.61,7.67,7.79,7.86,7.98,8.19,8.68,-34.8,0.0,4.651,5.03,0.0,6.652,5.03
2021-04-06,76.59,0.0,0.0,0.0,0.0,249.11,0.0,0,0.0,0,230,449.76,560.98,0.0,0.0,0.0,0.0,236.45,8.14,8.37,8.06,2.02,2.11,2.99,6.59,7.66,7.79,7.84,7.97,8.18,8.64,-16.1,0.0,4.582,4.8,0.0,6.642,4.8
2021-04-07,76.58,0.0,0.0,0.0,0.1,249.8,0.0,0,0.0,0,220,447.47,557.24,0.0,0.0,0.0,0.0,133.25,8.11,8.36,8.04,2.01,2.09,2.98,6.59,7.65,7.77,7.83,7.96,8.17,8.59,-19.8,0.0,4.521,4.65,0.0,6.631,4.65
2021-04-08,32.78,0.0,0.0,0.0,0.0,248.39,0.0,0,0.0,0,209,447.22,547.07,0.0,0.0,0.0,0.0,133.23,8.08,8.34,8.02,1.99,2.07,2.95,6.57,7.63,7.74,7.82,7.94,8.15,8.55,15.9,0.0,4.465,5.25,0.0,6.622,5.25
2021-04-09,64.26,0.0,0.0,0.0,0.0,249.12,0.0,0,0.0,0,198,465.27,530.99,0.0,0.0,0.0,0.0,128.06,8.06,8.33,7.99,1.97,2.05,2.93,6.56,7.61,7.72,7.81,7.93,8.14,8.5,-19.4,0.0,4.403,5.53,0.0,6.61,5.53
2021-04-10,53.87,0.0,0.0,0.0,0.0,247.87,0.0,0,0.0,0,180,525.02,499.93,59.82,0.0,0.0,0.0,132.97,8.05,8.31,7.97,1.96,2.03,2.92,6.55,7.6,7.71,7.8,7.91,8.12,8.42,19.1,0.0,4.34,4.82,0.0,6.598,4.82
